ENSEMBL	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000139178	110.21537278945331	-0.39970063432247105	0.13942993466233522	-2.8666773407765485	0.00414805683375935	0.024750485491650733
ENSG00000139180	212.6508011472223	0.6759594315936769	0.12079784977808476	5.595790263117001	2.1961907354856067e-8	1.017186427893464e-6
ENSG00000139182	69.36825787026972	0.05913360288387023	0.15906878743415498	0.3717486242129558	0.7100800184285856	0.8423312093879721
ENSG00000139187	13.887945009319894	-0.31028287867588505	0.20176867090646175	-1.537814950566481	0.12409386701277385	0.29380588250068357
ENSG00000139190	55.59827040004814	-0.0802189832128976	0.1412473742139759	-0.567932562706431	0.5700807601473054	0.7491833593546996
ENSG00000139192	71.499035498911	0.12283227592331354	0.12365231152069975	0.9933682145743881	0.3205305456456925	0.5339066528915545
ENSG00000139193	13.89853714508198	0.6887039165405253	0.21157724026112598	3.2550945257180572	0.0011335463098664453	0.008878890433998005
ENSG00000139194	30.896617082791707	-0.11915642625532992	0.1771557886668838	-0.6726081442327949	0.5011966190507675	0.6950687150729865
ENSG00000139197	74.40722771242831	-0.09770842259223725	0.10987978504599327	-0.8892301941739206	0.3738793786009718	0.5879030030979179
ENSG00000139209	31.042614807543615	-0.043596636347906684	0.2123219774450855	-0.20533265972987852	0.8373122288650476	0.9171729514974601
ENSG00000139211	14.321531190370955	0.22384615397419871	0.18160709923748347	1.2325848213757338	0.2177307027757526	0.42023419490925845
ENSG00000139218	714.1050854773155	0.01581587283782849	0.06696208361998225	0.23619146810880973	0.8132840997167085	0.9030273524684375
ENSG00000139233	164.3282871822036	0.05765947980528973	0.10074246731722646	0.5723453211020398	0.5670880515172707	0.7466012997606055
ENSG00000139263	211.9802708355525	0.189987774021401	0.16033221160137268	1.1849632218244435	0.23603198863905092	0.4413087741319622
ENSG00000139266	35.73428374594194	-0.2266309520934474	0.10556131606293927	-2.1469129084969185	0.03180021575488613	0.11246087252308438
ENSG00000139269	6.129187311595049	-0.30522320509766654	0.35532111993412124	-0.8590066505313751	0.390336846848233	0.6041328573727992
ENSG00000139278	104.29662206999126	-0.6887798429893258	0.1863774974238284	-3.695616973668331	2.193534585435282e-4	0.002339819034757702
ENSG00000139287	108.00668832587826	-0.204067119428246	0.13275903301808548	-1.5371241774595208	0.1242629033592269	0.29391058964013345
ENSG00000139289	129.6960358468436	-0.6898127213034431	0.1663108233347707	-4.147731984435576	3.3578515888622385e-5	4.924166631951874e-4
ENSG00000139291	83.68581153024064	0.04383141540684644	0.1130907029308739	0.387577530874825	0.6983286994209253	0.8348881047214556
ENSG00000139304	12.592981119340553	-0.4277969598554352	0.3090881766230163	-1.3840612233356429	0.1663397089956629	0.3565137933745688
ENSG00000139318	136.7220798590358	-0.404522752403953	0.14476917728148744	-2.794260214779033	0.005201860239019172	0.029329754678647613
